step,vx_cmd,vx_actual,LF,RF,LH,RH,roll,pitch
580,0.5,0.8311751099022365,0,1,1,0,0.02153692427754313,0.002755822977617565
581,0.5,0.7982758791232262,0,1,1,0,0.018783339672014215,0.0022336799401315357
582,0.5,0.7946053773056314,0,1,1,0,0.01877467281735229,0.0024223846204096166
583,0.5,0.7791490427514087,0,1,1,0,0.02078343982095455,0.003954692307394919
584,0.5,0.7616014577459141,0,1,1,0,0.024841584535413325,0.008517787722794493
585,0.5,0.7599662065641457,0,1,1,0,0.029221149125889773,0.015390897095295094
586,0.5,0.76200170609692,0,1,1,0,0.03475972014157823,0.023837924421604137
587,0.5,0.7795677020575227,0,1,1,0,0.04118445777274997,0.03157947183609905
588,0.5,0.7717510471503117,0,1,1,0,0.048883007568234015,0.03856118940546052
589,0.5,0.7947452006681917,0,1,1,0,0.05536131188887826,0.043666184808682666
590,0.5,0.8018656589362708,0,0,1,0,0.059837878162247095,0.046800055081256474
591,0.5,0.845713099285179,0,0,1,0,0.05907055348332387,0.05159063845205755
592,0.5,0.7677290014820266,1,0,1,0,0.04487559168617913,0.05421973504803432
593,0.5,0.7251552130191214,1,0,1,0,0.0231713348125513,0.049512505761322115
594,0.5,0.7049338275597591,1,0,1,1,0.002571348951745283,0.04050746658364515
595,0.5,0.6399853968208449,1,0,1,1,-0.003707688989696916,0.0360543003959104
596,0.5,0.6153636416772583,1,0,0,1,-0.005948168052330227,0.02797047544866564
597,0.5,0.6022068175454464,1,0,0,1,-0.009018775784511083,0.013376285820401406
598,0.5,0.5895040081454724,1,0,0,1,-0.008996769666542025,-0.0028082490684919817
599,0.5,0.5891384168940543,1,0,0,1,-0.006168672989635007,-0.01876154220737048
600,0.5,0.5746222539746784,1,0,0,1,-0.0015069581843604066,-0.031644287796236015
601,0.5,0.5487794591805434,1,0,0,1,0.002794839405464124,-0.03889894671034826
602,0.5,0.5387478414668497,1,0,0,1,0.007270167478324601,-0.042085700309583675
603,0.5,0.5307006961043333,1,0,0,1,0.012786850661499838,-0.04327161347400498
604,0.5,0.5479086252502602,1,0,0,1,0.017357613691186748,-0.04311317186070116
605,0.5,0.5534585937763897,1,0,0,1,0.01983465139177731,-0.04229070956702865
606,0.5,0.5392520811608003,1,0,0,1,0.018678519013238352,-0.03976935992875027
607,0.5,0.561964647233167,1,0,0,1,0.016189460850960805,-0.036019595602589584
608,0.5,0.5964250294950734,1,0,0,1,0.015087383910955723,-0.03430470527694258
609,0.5,0.609510492462727,1,0,0,1,0.012617955191920258,-0.03189469119277257
