step,vx_cmd,vx_actual,LF,RF,LH,RH,roll,pitch
315,0.6,0.2290596000014285,0,0,1,1,0.05606511911785741,-0.20685009445164362
316,0.6,0.23239412913668042,0,0,1,1,0.048173993630686036,-0.21619055255909064
317,0.6,0.2326857934110948,0,0,0,1,0.040024666074321875,-0.22546881806926553
318,0.6,0.22031469661272124,0,0,0,1,0.03197741213516695,-0.2343599933444982
319,0.6,0.20775618516257838,0,0,0,1,0.024078105545405185,-0.24236008563328587
320,0.6,0.2007085431688991,0,0,0,1,0.016449012458038967,-0.24985467309160211
321,0.6,0.2003753993515687,0,0,0,1,0.009349709885290705,-0.25685787004295746
322,0.6,0.2078098602732663,0,0,0,1,0.00293876816009147,-0.26303314931468835
323,0.6,0.20255342056735154,0,0,0,1,-0.0028718477302347857,-0.2676214263160704
324,0.6,0.18211474420866927,0,0,0,0,-0.008991917770637197,-0.26948445514159275
325,0.6,0.19056066078128053,0,0,0,1,-0.014008620177256546,-0.27007231508821977
326,0.6,0.23943651646409725,0,0,0,0,-0.021084134141061688,-0.2741278411099122
327,0.6,0.22172951977773148,0,0,0,0,-0.029830025060357857,-0.28179736862713534
328,0.6,0.25241348776824674,0,0,0,0,-0.04016472154006627,-0.28972672415886935
329,0.6,0.24127005084820985,0,0,0,0,-0.0516632909413944,-0.2994238430260281
330,0.6,0.23051415878643758,0,0,0,0,-0.06188720443580447,-0.3059120578844697
331,0.6,0.22086335302926813,0,0,0,0,-0.06865931358768985,-0.30770804451566763
332,0.6,0.2301156003105883,0,0,0,0,-0.07127242584156027,-0.3040803222614806
333,0.6,0.26938174161092204,0,0,0,0,-0.07119950694681484,-0.2975535773161347
334,0.6,0.23531811046708614,0,0,0,0,-0.07046346489143673,-0.2883043906998322
335,0.6,0.23273541578831117,0,0,0,0,-0.07107067927817204,-0.2760515437771878
336,0.6,0.1692280799048412,0,0,0,0,-0.07430824469373083,-0.2608944028500467
337,0.6,0.18361000509588815,0,0,0,0,-0.08073771885885317,-0.24469821238213382
338,0.6,0.09616243927369615,0,0,0,1,-0.08315616294787376,-0.22635955024552104
339,0.6,-0.11823532521570079,0,1,1,1,-0.08472762120147334,-0.19087078992927914
340,0.6,-0.155061872761775,0,1,1,1,-0.08036210346801259,-0.15375039287895953
341,0.6,-0.13316815898674603,0,1,1,1,-0.06926469534155867,-0.13338322634141547
342,0.6,-0.0754100440430678,0,1,1,1,-0.05842611056014672,-0.12956301664555314
343,0.6,-0.04131570863175799,0,1,1,1,-0.05197128972096975,-0.13698423857818512
344,0.6,0.012444271441923166,0,1,1,1,-0.04975080510395883,-0.15043582425696425
345,0.6,0.04873717828084435,0,1,1,1,-0.052165899131539135,-0.16570505407970904
346,0.6,0.05579298983996453,0,0,1,1,-0.06213247532604415,-0.1800770626746903
347,0.6,0.06293490129050229,0,0,1,1,-0.07720064654020908,-0.1943709906164611
348,0.6,0.10317598006807309,0,0,1,1,-0.09022256081369501,-0.20996209688654374
349,0.6,0.12594984528424524,0,0,1,1,-0.0999916431061407,-0.22635022010984981
350,0.6,0.12971830487306926,0,0,1,1,-0.10531786793837468,-0.2418727321427451
351,0.6,0.16286710802056023,0,0,1,1,-0.10576920635193868,-0.25665453233551067
352,0.6,0.1582689437800917,0,0,1,1,-0.1032567289983275,-0.2705912452934851
353,0.6,0.16087258203931268,0,0,1,1,-0.09748816534362087,-0.2824851615068149
354,0.6,0.17163265769434918,0,0,1,1,-0.08871045248266166,-0.29331073910052347
355,0.6,0.17754011427758956,0,0,1,1,-0.07820650380850547,-0.3033487152593576
356,0.6,0.1831162270264846,0,0,1,1,-0.06645983876436759,-0.31279370749637314
357,0.6,0.17005383530958573,0,0,1,1,-0.05470900598304196,-0.32082593743633236
358,0.6,0.1718965558387092,0,0,0,1,-0.042744789048284916,-0.32707415784078386
359,0.6,0.1832079181570156,0,0,1,1,-0.03059758307851595,-0.33353106473393085
360,0.6,0.1743991729065512,0,0,0,1,-0.020311515796386525,-0.3399597325664456
361,0.6,0.15637873411163808,0,0,0,1,-0.00910039322831274,-0.34556195502863096
362,0.6,0.16813330658200293,0,0,0,1,0.0035420743111764597,-0.35133264411032095
363,0.6,0.19156249115660248,0,0,0,1,0.016559994179886763,-0.35979997022363736
364,0.6,0.14985332530221968,0,0,0,1,0.029617946023735395,-0.3669217669870117
365,0.6,0.11042593154792964,0,0,0,1,0.04308899372855011,-0.3685566481864849
366,0.6,0.10291217599318787,0,0,0,1,0.05463739514719694,-0.3675707400117091
367,0.6,0.09775720335367925,0,0,0,1,0.06369301759706138,-0.3653236430261969
368,0.6,0.08166997907230779,0,0,0,1,0.0707430709778964,-0.36022331719735956
369,0.6,0.0315926164567166,0,0,0,1,0.07715146551966771,-0.35137829471891635
370,0.6,0.01633919961037068,0,0,0,1,0.08364101459939577,-0.3398352990985832
371,0.6,0.024386278800383947,0,0,0,1,0.08918269567600874,-0.32736776791426025
