step,vx_cmd,vx_actual,LF,RF,LH,RH,roll,pitch
655,0.8,1.1635695776191313,1,0,0,1,-0.07336289592877193,0.26279318374751126
656,0.8,1.1031841875564234,1,1,0,1,-0.06947510291316626,0.26473256749015023
657,0.8,1.0520814050724516,1,1,0,1,-0.05791372071695919,0.2573664608323737
658,0.8,0.998563247713088,1,1,0,1,-0.04524065603214581,0.24460215852319564
659,0.8,0.9574527912413122,1,1,0,1,-0.03404212017996408,0.2285471757240449
660,0.8,0.8603811760610383,0,1,1,0,-0.024600515119536884,0.21085916433184765
661,0.8,0.8699280183174863,0,1,1,0,-0.018367306589453066,0.1946885829627972
662,0.8,0.8831872367308276,0,1,1,0,-0.015552504992242921,0.17623602190536192
663,0.8,0.8836230564103241,0,1,1,0,-0.01741979867930884,0.16137047317845946
664,0.8,0.8895442330282558,0,1,1,0,-0.021009805593657567,0.15108878779379717
665,0.8,0.8861295589428321,0,1,1,0,-0.02501710909306859,0.1464106496339539
666,0.8,0.878926363362965,0,1,1,0,-0.028899285530076868,0.1466343226514405
667,0.8,0.8660414883583819,0,1,1,0,-0.03275921049973873,0.14987434309980793
668,0.8,0.8450654499373562,0,1,1,0,-0.037112097138115606,0.1546295767424701
669,0.8,0.8374742822978288,0,1,1,0,-0.04083878082515871,0.15946686809527277
670,0.8,0.8378788644778111,0,1,0,0,-0.044942881344333246,0.16346139857762762
671,0.8,0.8470619388661713,0,1,0,0,-0.04865412618292712,0.16609693237773862
672,0.8,0.8503542703949173,0,1,0,0,-0.04852463541625728,0.16661200923312736
673,0.8,0.8673093316644048,0,1,1,0,-0.04572861847731963,0.16471033281084843
674,0.8,0.9005031049694482,0,1,1,0,-0.042764809877687965,0.16352992685472284
675,0.8,0.9368247966864766,0,1,1,0,-0.04184206522557177,0.16300328670198652
676,0.8,0.9771649661424601,0,1,1,0,-0.04200884946611193,0.16270913844923343
677,0.8,0.9752970053123305,0,1,1,1,-0.036811243146447084,0.1675618471359632
678,0.8,0.9798664748224115,0,1,0,1,-0.023209062593410584,0.177073179402346
679,0.8,0.9772632861544089,1,1,0,1,-0.004645700840826918,0.18641143956461345
680,0.8,0.9752405627252427,1,0,0,1,0.006462589082779288,0.19484352693326926
681,0.8,0.9789182220632218,1,0,0,1,0.009119133170651604,0.20159021630157775
682,0.8,0.9820211959170613,1,0,0,1,0.005051905885554669,0.2078111876975037
683,0.8,0.9837597984733661,1,0,0,1,-0.002537140354496185,0.21401551670402427
684,0.8,1.0042685514246044,1,0,0,1,-0.0063466473252288035,0.21688116769778706
685,0.8,1.0204889131662804,1,0,0,1,-0.00512934351173317,0.2154000056641424
686,0.8,1.0220938408024176,1,0,0,1,-1.3726295498330956e-05,0.21271870080796978
687,0.8,1.0232967380095197,1,0,0,1,0.007901694985074668,0.20933333498578302
688,0.8,1.010097597703613,1,0,0,1,0.01487558148426599,0.20624721383140424
689,0.8,0.9986420708840117,1,0,0,1,0.02117012792264454,0.20319189788589428
690,0.8,0.9823004156179088,1,0,0,1,0.026302603740083638,0.19966964671702822
691,0.8,0.9701671171981999,1,0,0,1,0.03142578735053299,0.19653148083356242
692,0.8,0.9643142713770647,1,0,0,1,0.03461540509608825,0.19460008660663886
693,0.8,0.9594906699225756,1,0,0,1,0.04031188364072625,0.1926845202961042
694,0.8,0.9691690047768919,1,0,0,1,0.047436656881661966,0.1915161681009577
695,0.8,0.9627573412690825,1,0,0,1,0.0542314995151952,0.19094294182745908
696,0.8,0.9526093569067848,1,0,1,1,0.0577399535859331,0.1941920976541916
697,0.8,0.9711181666716735,1,0,1,1,0.05682791684596925,0.20174498959906215
698,0.8,0.9922184900255622,1,1,1,1,0.05337836289049451,0.2099099829507249
699,0.8,1.01869124520406,1,1,1,1,0.04940727607689463,0.21707801037060342
700,0.8,1.0040824537295427,1,1,1,0,0.045759144329402764,0.22277916458592661
701,0.8,0.97385327093258,0,1,1,0,0.04373621423335346,0.22582168408670805
702,0.8,1.00572917730469,0,1,1,0,0.04484905004103563,0.2239481647329882
703,0.8,1.053093239313165,0,1,1,0,0.04926496166895283,0.21784339038345496
704,0.8,1.0816938956266133,0,1,1,0,0.053647535202418564,0.21210442433135557
705,0.8,1.1081175391968388,0,1,1,0,0.055891994326324815,0.20976502027610022
706,0.8,1.1324344953065915,0,1,1,0,0.055470308190378376,0.2102002147867585
707,0.8,1.1460101190599474,0,1,1,0,0.05288671612135963,0.21263733330245688
708,0.8,1.1446223041864678,0,1,1,0,0.05062199639205688,0.2164320842052847
709,0.8,1.1298133549594784,0,1,1,0,0.052510821716763086,0.22184622151352662
710,0.8,1.1188134407904573,0,1,0,0,0.05782570487061202,0.22812361001504897
711,0.8,1.1114723701178597,0,1,0,0,0.06356232820216988,0.2337210238034404
712,0.8,1.1053224109056201,0,1,0,0,0.0684876635743723,0.23896445184518111
713,0.8,1.1114915958259288,0,1,0,0,0.07351139591830855,0.2438640837377747
714,0.8,1.1297728221147638,0,1,0,0,0.08054162483923347,0.24838857896446415
715,0.8,1.1225221770963116,1,1,0,0,0.08373053082295226,0.24969941338852755
716,0.8,1.1175952681859087,1,1,0,0,0.07728291464319842,0.24129022249826004
717,0.8,1.1220697777668622,1,1,1,0,0.06740365631262657,0.2270525223410206
718,0.8,1.0778255738580773,1,1,1,0,0.05396466805020986,0.21394459818816677
719,0.8,1.0407385320100904,1,0,1,1,0.03827508474826675,0.2014708432291022
720,0.8,0.9827491174062342,1,0,0,1,0.028156721932318378,0.19224712191233553
721,0.8,1.005365517578392,1,0,0,1,0.02206250027635845,0.1844359256221057
722,0.8,0.9995127765147407,1,0,0,1,0.01977743919151887,0.17555054082341795
723,0.8,1.001985343202737,1,0,0,1,0.021546527015724827,0.16880867704221425
724,0.8,0.9899743741957306,1,0,0,1,0.024458349128317833,0.16595918401375914
725,0.8,0.9860121016938882,1,0,0,1,0.027470062280104537,0.16699958875155888
726,0.8,0.984859745349116,1,0,0,1,0.02976750146390333,0.16976735041233193
727,0.8,0.994205369102071,1,0,0,1,0.0318857210420896,0.1728977327988218
728,0.8,1.0093041091034018,1,0,0,1,0.03390470863476443,0.17573180742877012
729,0.8,1.0132831470284998,1,0,0,1,0.03577676134676245,0.17943223917909393
730,0.8,1.0044349284472918,1,0,0,1,0.03377326195172737,0.18555793266089926
731,0.8,1.0031693474333392,1,0,0,1,0.02874638848498073,0.19252498584594008
732,0.8,0.9976747567246542,1,0,0,1,0.022392627290903928,0.19924951593657556
733,0.8,1.0072086052817333,1,0,0,1,0.013520528437278191,0.2061487008152839
734,0.8,1.0368800455442444,1,0,0,1,0.00490172018690855,0.2122665871129681
735,0.8,1.0550850875784816,1,1,0,1,0.0007962369973950136,0.21794377745982346
736,0.8,1.040899123443283,1,1,0,1,0.00590164561641761,0.21960039069869405
737,0.8,0.9969435058542857,0,1,0,1,0.014956240118309296,0.21819009896220976
738,0.8,0.9232287393199762,0,1,1,0,0.01811476485271937,0.21612156555479894
739,0.8,0.9197508730869536,0,1,1,0,0.01521659206864638,0.2131502483791885
740,0.8,0.9268336284978316,0,1,1,0,0.010980890513590096,0.20602008306693356
741,0.8,0.938750226421238,0,1,1,0,0.007397744485635633,0.19732634247500785
742,0.8,0.9431696028943084,0,1,1,0,0.005262041281169513,0.19006867112581674
743,0.8,0.9432853211720428,0,1,1,0,0.001820976279497226,0.1851179738716725
744,0.8,0.9332679655561363,0,1,1,0,-0.003057076004879938,0.18260139512923562
745,0.8,0.917255407374434,0,1,1,0,-0.006561277950881947,0.18187115035162252
746,0.8,0.9051970173774027,0,1,1,0,-0.00686674973566225,0.18273696234850578
747,0.8,0.9079265534040178,0,1,1,0,-0.007118906501563899,0.18337804515946002
748,0.8,0.9070989709293817,0,1,1,0,-0.00895432832164896,0.18343800456740186
749,0.8,0.9147563913387168,0,1,1,0,-0.011949730476494735,0.18351460393093535
750,0.8,0.9189421923668614,0,1,1,0,-0.015432544424758108,0.1841607911368464
751,0.8,0.9333010214018963,0,1,1,0,-0.017426488271084374,0.18572219985959298
752,0.8,0.957077037674951,0,1,1,0,-0.019218802336317238,0.18681974315669772
753,0.8,0.9892122181230745,0,1,1,0,-0.02280550398466594,0.18664679847482235
754,0.8,1.028498801613799,0,1,1,0,-0.02742779750155959,0.18588448271291358
755,0.8,1.0451900194271182,0,1,1,1,-0.029873036983463122,0.18731137029185013
756,0.8,1.0278483840454218,1,1,1,1,-0.027029873977088274,0.19726484671419073
757,0.8,0.990368704346144,1,0,0,1,-0.02212414230895424,0.20908961653473593
758,0.8,0.9878974980818173,1,0,0,1,-0.0189137127835445,0.2158627368724872
759,0.8,0.970040078222589,1,0,0,1,-0.01880378003551665,0.21960480552628453
760,0.8,0.957416277175581,1,0,0,1,-0.020610573209674396,0.2257788052297377
761,0.8,0.9675244869174692,1,0,0,1,-0.025249744341689185,0.23125616232202043
762,0.8,0.9684088906816968,1,0,0,1,-0.03316954444626031,0.23594305152269396
763,0.8,0.9955368730914986,1,0,0,1,-0.03816446105785521,0.23765648999161576
764,0.8,1.0260744147821794,1,0,0,1,-0.037036248655329375,0.23369943036330207
765,0.8,1.0388441327942548,1,0,0,1,-0.03407809817222025,0.22765847249013452
766,0.8,1.040026879934344,1,0,0,1,-0.03037725658619235,0.22413070612957864
767,0.8,1.0359492723073256,1,0,0,1,-0.026689695144203458,0.22417790566159826
768,0.8,1.0323168984499582,1,0,0,1,-0.024445758249007455,0.22589833393738426
769,0.8,1.031269732046474,1,0,0,1,-0.02347410362355276,0.22790256148789317
770,0.8,1.0282290776282097,1,0,0,1,-0.023166576441900736,0.2300681001690295
771,0.8,1.0306020979740413,1,0,0,1,-0.023523945108212273,0.23318922315472254
772,0.8,1.0630715323160087,1,0,0,1,-0.02592078133691657,0.23711653571673608
773,0.8,1.0757117251708965,1,1,0,1,-0.023163712815822933,0.23867843481521372
774,0.8,1.0569566457570934,1,1,0,1,-0.010592116250451014,0.2333862202953786
775,0.8,1.0029349061707045,1,1,0,1,0.002067571595539387,0.22600588051910328
776,0.8,0.9590237361251476,1,1,1,1,0.009766137706933098,0.2185880659788458
777,0.8,0.9441698237185449,1,1,1,1,0.011000836775134927,0.21253138247167697
778,0.8,0.903557582251754,0,1,1,0,0.013066772770039477,0.2052079969394457
779,0.8,0.9050627250938527,0,1,1,0,0.01489579392772926,0.19771265616016706
780,0.8,0.9134735106725428,0,1,1,0,0.016195673015714684,0.189993109213444
781,0.8,0.9187101193109966,0,1,1,0,0.01722552020859569,0.18426275568108674
782,0.8,0.9366952532685002,0,1,1,0,0.01970815254027811,0.18142282360903458
783,0.8,0.9470962290869964,0,1,1,0,0.021551022426446617,0.1820061632620046
784,0.8,0.9538721022081875,0,1,1,0,0.021931836500926418,0.1856229296287263
785,0.8,0.9510745735419248,0,1,1,0,0.02199258746383287,0.19163349003866267
786,0.8,0.9528625843252351,0,1,1,0,0.02335910134394217,0.19929073806269973
787,0.8,0.9455967820787624,0,1,1,0,0.026492060484352976,0.20753303468059062
788,0.8,0.9448161987122216,0,1,1,0,0.0316164422702903,0.21536982260941664
789,0.8,0.9422680468163971,0,1,1,0,0.037522695911401394,0.22196081791302372
790,0.8,0.9492058843864962,0,1,0,0,0.044511921935665916,0.22754564301487887
791,0.8,0.949455148019263,1,1,1,0,0.054058489883012775,0.23238143579936255
792,0.8,0.9010596483629546,1,1,1,0,0.05035729664144416,0.23026378376779658
793,0.8,0.8525832344586277,1,1,1,0,0.039936424397538715,0.22096468346399636
794,0.8,0.8206555835996534,1,1,1,0,0.02540434977514236,0.2078488598766351
795,0.8,0.8155789783621837,1,0,1,0,0.008416459445868883,0.19329428698614406
796,0.8,0.8006932224442069,1,0,1,1,-0.00906215128289406,0.17824773196876642
797,0.8,0.7666262483645586,1,0,1,1,-0.019352236999120177,0.1681770794019941
798,0.8,0.7596637872008317,1,0,1,1,-0.026374090487697295,0.1622316913480579
799,0.8,0.7494295363639469,1,0,0,1,-0.028201896949492374,0.15606144297143554
800,0.8,0.7702605666214295,1,0,0,1,-0.027536405639271067,0.14691197857585012
801,0.8,0.7731539129751667,1,0,0,1,-0.024380810288894536,0.13781156522499396
802,0.8,0.7555746985086249,1,0,0,1,-0.017271339600798904,0.13214377134703922
803,0.8,0.7450182644978924,1,0,0,1,-0.010645902315616388,0.12967251945734057
804,0.8,0.7429581778030137,1,0,0,1,-0.0076097195019605175,0.12942192689980675
805,0.8,0.7515952290425639,1,0,0,1,-0.008341238257030655,0.12995227412323834
806,0.8,0.7735490269121097,1,0,0,1,-0.010088398855068499,0.1301491222518829
807,0.8,0.7923828865704756,1,0,0,1,-0.013423836266578767,0.13065897970729923
808,0.8,0.8120883118552377,1,0,0,1,-0.019665167866032725,0.13341082769935106
809,0.8,0.8485709530445453,0,0,0,1,-0.025476853092224173,0.13703413133744252
810,0.8,0.887447272774191,0,0,0,1,-0.03126834859883398,0.142241569881974
811,0.8,0.8900371835727177,0,1,0,1,-0.031746547145121706,0.14725314503013678
812,0.8,0.904165665454151,0,1,0,1,-0.02044536855043353,0.1439832411383332
813,0.8,0.9051883556737755,0,1,0,1,-0.0037418569072422783,0.13582268712381618
814,0.8,0.9346246343575078,0,1,0,1,0.01676487380351258,0.12419421249195925
815,0.8,0.9631243129944006,0,1,0,1,0.03700060586779373,0.10998959591331782
816,0.8,0.9649548708365077,0,1,0,1,0.05209902949064455,0.09357367089614041
817,0.8,0.8914733494154115,0,1,1,0,0.060366691659923956,0.07422330048282341
818,0.8,0.8823123926266496,0,1,1,0,0.06340130767993893,0.05929913355972953
819,0.8,0.8886913253242927,0,1,1,0,0.06219829195462434,0.04514873250161441
820,0.8,0.8603153781361264,0,1,1,0,0.05833597206595333,0.03608834306376228
821,0.8,0.8370004585291027,0,1,1,0,0.0566248762588329,0.03455670204270728
822,0.8,0.8203982500571531,0,1,1,0,0.06006130784205168,0.038735926967294707
823,0.8,0.8420044876439482,0,0,1,0,0.06671022170318318,0.04455123164077242
824,0.8,0.867505531913739,0,0,1,0,0.07666380525334697,0.04998660960446123
825,0.8,0.8939172844437934,0,0,1,0,0.08821773951919303,0.055329835384796605
826,0.8,0.9203565380721513,0,0,1,0,0.09800616999563193,0.06031424696510799
827,0.8,0.9603791216796985,0,0,1,0,0.10691786923948068,0.06607213456845339
828,0.8,0.9411366703569322,1,0,1,0,0.11158628254190649,0.07192596436225579
829,0.8,0.9017400497357415,1,0,1,0,0.10631259610427837,0.07080332849322851
830,0.8,0.8780748231435181,1,0,1,0,0.0979400252478812,0.06533708562082087
831,0.8,0.8786565544085814,1,0,1,0,0.08755749100955122,0.055849412053833127
832,0.8,0.8871276626036605,1,0,1,0,0.07603417964727255,0.04336876114415096
833,0.8,0.905664167871421,1,0,1,0,0.0644088427415962,0.029301553401079188
834,0.8,0.9102294728740175,1,0,1,0,0.054566360360366176,0.015272297685677063
835,0.8,0.892025249165748,1,0,1,0,0.04849211576023895,0.001794305025213125
836,0.8,0.8333658285813755,1,0,0,0,0.046626692239885525,-0.012414567541886827
837,0.8,0.8019308952517474,1,0,0,1,0.04660221904887082,-0.025838071101679978
838,0.8,0.8151357269958461,1,0,0,1,0.05143902572364645,-0.04030380546282065
839,0.8,0.7795076717352312,1,0,0,1,0.061361065112400734,-0.05331325740891278
840,0.8,0.7177932882614735,1,0,0,1,0.07018296163667548,-0.057895401872024674
841,0.8,0.6920974554242405,1,0,0,1,0.07040305029185998,-0.05578847119649018
842,0.8,0.7073599663739984,1,0,0,1,0.06388950221578081,-0.05199542313321842
843,0.8,0.7064188933377006,1,0,0,1,0.05316608279915574,-0.046768377326177966
844,0.8,0.7233451444234562,1,0,0,1,0.04123841429425615,-0.0395306363564253
845,0.8,0.7569350370388205,0,0,0,1,0.03013276003676948,-0.032354888343322084
846,0.8,0.8046254225120258,1,0,0,1,0.016808788205964674,-0.023853196190586397
847,0.8,0.8578695967932894,0,0,0,1,0.007035882041298626,-0.01568093271014989
848,0.8,0.9123753188282923,0,0,0,1,0.0045428551804484,-0.006884050538282328
849,0.8,0.9361013523362406,0,1,0,1,0.00963897715961993,0.0035234509854321387
850,0.8,0.9513022362395653,0,1,1,1,0.019969651766545488,0.010185119051856685
851,0.8,0.9368540025106086,0,1,1,1,0.021208244225083626,0.019743555434465068
852,0.8,0.965995845321121,0,1,1,1,0.02123345926553497,0.02591534172368218
853,0.8,0.9465692812011265,0,1,1,0,0.018095976319668,0.025060336001710377
854,0.8,0.9216192931234604,0,1,1,0,0.013168541603680984,0.019019043086112426
855,0.8,0.9135747657524012,0,1,1,0,0.01041501184414343,0.010357493383532866
856,0.8,0.8796942353936099,0,1,1,0,0.008697816621361867,0.0024418194280943694
857,0.8,0.8449374241403625,0,1,1,0,0.008188914167393545,-0.000714264260859015
858,0.8,0.8345202753231623,0,1,1,0,0.011054436396423986,-0.0003842893115490751
859,0.8,0.8610874479377568,0,1,1,0,0.015773853533886047,0.0006989547344454528
860,0.8,0.8712874532266031,0,1,1,0,0.019237200673910243,0.0013673060943670066
861,0.8,0.8855500156527082,0,1,1,0,0.019702618907134567,0.002583618059614004
862,0.8,0.9064662640835472,0,1,1,0,0.01749106180746194,0.003807572235541876
863,0.8,0.9409362470835063,0,1,1,0,0.015497861278238486,0.0053707638244531964
864,0.8,0.9680428136129521,0,1,1,0,0.012979930782971584,0.007493917789551385
865,0.8,0.9865510024739137,0,0,1,0,0.008650926608333732,0.011446523177265036
866,0.8,0.9698598841946616,1,0,1,0,-0.0033932439497674372,0.014267016833096747
867,0.8,0.9631551460337047,1,0,1,0,-0.02052200413074248,0.013677391412222932
868,0.8,0.9829979707709328,1,0,1,0,-0.039198795128100705,0.011087585484640483
869,0.8,0.9405841373294132,1,0,1,1,-0.05127329883434157,0.011439860893456185
870,0.8,0.9445292188979619,1,0,1,1,-0.05554965588462315,0.01485579003946298
871,0.8,0.9281035573435958,1,0,0,1,-0.0574093866975276,0.013387053626757649
872,0.8,0.9004235462291322,1,0,0,1,-0.056008032952809546,0.010423724122354615
873,0.8,0.8833906255388064,1,0,0,1,-0.053582035697822966,0.006919424805029816
874,0.8,0.8569680387598027,1,0,0,1,-0.05114381445038333,0.0041126699930753826
875,0.8,0.8475177960733584,1,0,0,1,-0.050554010549324034,0.0022372133560481697
876,0.8,0.8537148675058627,1,0,0,1,-0.052792581969202855,0.000712040432144709
877,0.8,0.8844256942254896,0,0,0,1,-0.0544216442406674,-0.002127571247782189
878,0.8,0.9252346737881869,1,0,0,1,-0.0522431537151788,-0.0062788246322038775
879,0.8,0.9145986726653803,1,0,0,1,-0.048621372286044795,-0.0065430582390010854
880,0.8,0.9417195264578293,1,0,0,1,-0.04553570950232025,-0.002495181245896935
881,0.8,0.9528186840182554,1,0,0,1,-0.044625050402373044,0.0026812840386178233
882,0.8,0.9872058641793737,1,0,0,1,-0.04457743951670274,0.008206846702717091
883,0.8,1.0190956003871126,1,0,0,1,-0.04637003586592913,0.013841171673468562
884,0.8,1.050996792353865,1,1,0,1,-0.04671760391306431,0.019319101685057082
885,0.8,1.0866335169490302,0,1,0,1,-0.036673912407226124,0.016539492468925502
886,0.8,1.0797309642478115,0,1,0,1,-0.02273657249604909,0.011796805694588184
887,0.8,1.1128406299969595,0,1,0,1,-0.0056753194635759206,0.006826055172369106
888,0.8,1.0928515718831584,0,1,1,0,0.0036184322429855605,0.0018002447104917454
889,0.8,1.026017075834888,0,1,1,0,0.0003185325301716097,0.00034470645646715847
890,0.8,0.9926538666848437,0,1,1,0,-0.0048454389979395,-0.0009407917322877342
891,0.8,0.9734626231935014,0,1,1,0,-0.0054548973028847375,-0.0037971924106689025
892,0.8,0.944680575339923,0,1,1,0,-0.002919392231194191,-0.0071314487653452024
893,0.8,0.9154587660822394,0,1,1,0,0.001602386046104241,-0.008556948591205015
894,0.8,0.8880743857903866,0,1,1,0,0.00646117209250305,-0.008126557440834993
895,0.8,0.867720792463486,0,1,1,0,0.011961324890149986,-0.0059815777358145136
896,0.8,0.86610145928182,0,0,1,0,0.017442725847044486,-0.002519335691639759
897,0.8,0.8848302787658042,0,1,1,0,0.021443467973897,0.0006994212025901208
898,0.8,0.8799648875005872,0,1,1,0,0.025487949399551662,0.005126463294843739
899,0.8,0.8992535397033744,0,1,1,0,0.028496629844315544,0.009457568117032442
900,0.8,0.9331641840008071,0,1,1,0,0.032208089787917116,0.013164571564821334
901,0.8,0.9652988719166385,0,1,1,0,0.034764628396867815,0.016766021825298422
902,0.8,0.9687018348120656,1,1,1,0,0.03426471715740882,0.019857935752952357
903,0.8,0.9719153662428528,1,1,1,0,0.03010771217647414,0.01886621235213198
904,0.8,0.9745923083681527,1,0,1,0,0.024401595055743602,0.015564294111709186
905,0.8,0.9659183506445533,1,0,1,0,0.012736622999225535,0.012017882711424368
906,0.8,0.9539609545888035,1,0,1,0,-0.0018951920887319935,0.00840346853178961
907,0.8,0.9306861058793001,1,0,1,1,-0.013729447724829194,0.005666117435142272
908,0.8,0.9232267154643385,1,0,1,1,-0.019277229238243446,0.0046705684635666295
909,0.8,0.9033519694946068,1,0,0,1,-0.021076247317851397,0.0011773548185608149
910,0.8,0.8806533373184082,1,0,0,1,-0.01883840866169936,-0.004450551220859628
911,0.8,0.8434250048703199,1,0,0,1,-0.014557200843340149,-0.009674917861123167
912,0.8,0.809544860705585,1,0,0,1,-0.010134446504051068,-0.012755438108447757
913,0.8,0.794194632215523,1,0,0,1,-0.007206185245051072,-0.015243218051171988
914,0.8,0.7919997815025169,1,0,0,1,-0.007049971962352229,-0.01789270667219837
915,0.8,0.8034089090214273,0,0,0,1,-0.00823344133692947,-0.0210737079577171
916,0.8,0.8311731884590765,0,0,0,1,-0.007904703408080133,-0.02477487080406235
917,0.8,0.8478959014034931,0,0,0,1,-0.007175296049013816,-0.026645965945126193
918,0.8,0.8519826976865346,1,0,0,1,-0.006991170080144597,-0.02405637179652129
919,0.8,0.8658264893152282,0,0,0,1,-0.007741356670735531,-0.01886724978950997
920,0.8,0.9150824326813496,1,0,0,1,-0.009477586341816866,-0.013987741361618232
921,0.8,0.9442767668756508,1,0,0,1,-0.011287854734170462,-0.008894516462929955
922,0.8,0.9949828988813079,0,0,0,1,-0.010470356658857444,-0.0033309621066859784
923,0.8,1.0508180083595884,0,1,0,1,-0.0012982587056681086,0.0017654077540404237
924,0.8,1.0987549444818794,0,1,0,1,0.014919810030751473,0.004694946968258793
925,0.8,1.077046519062954,0,1,1,1,0.02864185198033023,0.008460978344687106
926,0.8,1.1002937009577942,0,1,1,1,0.032814376928170366,0.016185763078437793
927,0.8,1.0900734796745213,0,1,1,0,0.0333728691444134,0.020309009492229805
928,0.8,1.0562602730548507,0,1,1,0,0.02911544563505814,0.01972967261585173
929,0.8,1.0363340029000856,0,1,1,0,0.025796414494819127,0.015995133659965664
930,0.8,1.0190688973326163,0,1,1,0,0.025800221499719674,0.010628242096379132
931,0.8,0.9887316561627316,0,1,1,0,0.027883154490335224,0.0070637309052661084
932,0.8,0.9679203319496351,0,1,1,0,0.03174558634817827,0.0068530308917670235
933,0.8,0.9642360775236584,0,1,1,0,0.03682015713533397,0.009188136814553717
934,0.8,0.9824339499093111,0,1,1,0,0.04112638652532399,0.011959903678124835
935,0.8,0.9844278555507769,0,1,1,0,0.04451430875815855,0.015803371007840742
936,0.8,0.9972318423234222,0,1,1,0,0.04695837543669079,0.020796234782469027
937,0.8,1.0138214563551897,0,1,1,0,0.04840067095148862,0.02526867503360828
938,0.8,1.0415475277521717,0,1,1,0,0.05028447390118241,0.029340490235830723
939,0.8,1.0727041139406974,0,1,1,0,0.0524061136061077,0.0329440419711571
940,0.8,1.0212401621910532,1,1,1,0,0.047434828490059734,0.03393110956054368
941,0.8,1.0020584725213952,1,0,1,0,0.03945295167969403,0.030171938533483142
942,0.8,0.9945898788614342,1,0,1,0,0.028607762834182787,0.024317969196436882
943,0.8,0.9675384768924885,1,0,1,0,0.013996621141770853,0.017296849699870987
944,0.8,0.9477267124950215,1,0,1,0,-0.0017503758643622174,0.009683812177088524
945,0.8,0.9139692368795587,1,0,1,1,-0.015218437097184807,0.002404802029971585
946,0.8,0.8769143887480355,1,0,1,1,-0.02012680751265285,0.00011520945530281505
947,0.8,0.8428424011239293,1,0,0,1,-0.022271468497723716,-0.002125459942620485
948,0.8,0.8245759614719442,1,0,0,1,-0.02102863647794853,-0.0058956554764108176
949,0.8,0.7928760324226574,1,0,0,1,-0.017267057264388895,-0.010654687827378398
950,0.8,0.766431504152752,1,0,0,1,-0.013086968768422193,-0.014409315097426073
951,0.8,0.7598816644668139,1,0,0,1,-0.012569744272141874,-0.017573717198805364
952,0.8,0.7667993067219804,0,0,0,1,-0.014601970937151775,-0.02098147018797346
953,0.8,0.7945898910117638,0,0,0,1,-0.016136389504759607,-0.025259251227735154
954,0.8,0.8257985183479662,0,0,0,1,-0.017594205856028118,-0.02928367351660324
955,0.8,0.8436041408397084,0,0,0,1,-0.01925865068640386,-0.030211948448366187
956,0.8,0.8625742661638297,0,0,0,1,-0.020977212688923868,-0.027387366149644553
957,0.8,0.9022490468961705,0,0,0,1,-0.024012309104567694,-0.02223387787204398
958,0.8,0.9405005245946613,0,0,0,1,-0.026897405035911547,-0.01602735292670553
959,0.8,0.9864426812734333,0,0,0,1,-0.02726824896256299,-0.009202852979368494
960,0.8,1.038038095437604,0,0,0,1,-0.02087520993266581,-0.0023139778163213816
961,0.8,1.031620495095419,0,1,0,1,-0.006411179979710205,0.0031755660673774343
962,0.8,1.087647787030246,0,1,0,1,0.009549448073423774,0.0037644905225644953
963,0.8,1.0741542636674177,0,1,1,1,0.018542935328673717,0.005622934330147711
964,0.8,1.1057638743528626,0,1,1,1,0.020135580980440278,0.009579822686101708
965,0.8,1.084586736773777,0,1,1,0,0.017595461430081276,0.009601837915331455
966,0.8,1.0561463839587426,0,1,1,0,0.013905752866185846,0.006853651383965167
967,0.8,1.0526359881612137,0,1,1,0,0.012139552293904931,0.002074614462818164
968,0.8,1.0227950481428425,0,1,1,0,0.011391400905392455,-0.002356014307925013
969,0.8,0.9888050940831904,0,1,1,0,0.013585425230078704,-0.0022569681995913723
970,0.8,0.9873679047757534,0,1,1,0,0.01952315291939864,0.0005034050871982609
971,0.8,1.0011074083615439,0,1,1,0,0.027096725614722716,0.0049452452425598065
972,0.8,1.0170118738055633,0,1,1,0,0.03393105641823118,0.009829889472336874
973,0.8,1.0316336345616226,0,0,1,0,0.03915668026396131,0.015264047520387635
974,0.8,1.0556910831664992,0,1,1,0,0.0417745489888757,0.02016408239710497
975,0.8,1.0723308905448656,0,0,1,0,0.04420724864630225,0.025772878247586558
976,0.8,1.1080527255404644,0,1,1,0,0.046432533441447675,0.03191086088165686
977,0.8,1.0520001338718452,1,0,1,0,0.04241544819999655,0.03617965423592024
978,0.8,1.0160784416006337,1,0,1,0,0.03073392536752221,0.035902826659114026
979,0.8,0.9973584698397904,1,0,1,0,0.016359893287069254,0.03138205855360768
980,0.8,1.00340622684067,1,0,1,0,0.00014324691380577305,0.023232951732388523
981,0.8,0.9992972925786756,1,0,1,1,-0.0165550625649242,0.01256079895596853
982,0.8,0.9355796335935589,1,0,1,1,-0.021361503747965013,0.009047802172830379
983,0.8,0.9108738853731646,1,0,0,1,-0.02182746194878989,0.0063430728566769325
984,0.8,0.8759912336876667,1,0,0,1,-0.02002603065809699,0.0007262836704117704
985,0.8,0.825310015703213,1,0,0,1,-0.016849921473356944,-0.0038474236616885963
986,0.8,0.8015327353274022,1,0,0,1,-0.014888018320918659,-0.007443021724437012
987,0.8,0.787917152499097,1,0,0,1,-0.015962820474538,-0.011577374593794865
988,0.8,0.7872747396219199,0,0,0,1,-0.017854168592479305,-0.015620736566746554
989,0.8,0.8177658935877093,0,0,0,1,-0.01947526940662725,-0.020491126340436424
